Datetime,Id,Name,Congestion,CongestionLevel
20230528100000,188592,롯데마트제타플렉스점,0.0093,1.0
20230528110000,188592,롯데마트제타플렉스점,0.02909,2.0
20230528120000,188592,롯데마트제타플렉스점,0.04413,2.0
20230528130000,188592,롯데마트제타플렉스점,0.0537,3.0
20230528140000,188592,롯데마트제타플렉스점,0.05215,3.0
20230528150000,188592,롯데마트제타플렉스점,0.0548,3.0
20230528160000,188592,롯데마트제타플렉스점,0.05954,3.0
20230528170000,188592,롯데마트제타플렉스점,0.05434,3.0
20230528180000,188592,롯데마트제타플렉스점,0.04805,2.0
20230528190000,188592,롯데마트제타플렉스점,0.03383,2.0
20230528200000,188592,롯데마트제타플렉스점,0.01596,1.0
20230528210000,188592,롯데마트제타플렉스점,0.00091,1.0
20230528220000,188592,롯데마트제타플렉스점,0.00064,1.0
20230528230000,188592,롯데마트제타플렉스점,0.00027,1.0
20230528000000,5783805,롯데백화점에비뉴엘월드타워점,0.0019,1.0
20230528010000,5783805,롯데백화점에비뉴엘월드타워점,0.00163,1.0
20230528020000,5783805,롯데백화점에비뉴엘월드타워점,0.00129,1.0
20230528030000,5783805,롯데백화점에비뉴엘월드타워점,0.00163,1.0
20230528040000,5783805,롯데백화점에비뉴엘월드타워점,0.00156,1.0
20230528050000,5783805,롯데백화점에비뉴엘월드타워점,0.00129,1.0
20230528060000,5783805,롯데백화점에비뉴엘월드타워점,0.00224,1.0
20230528070000,5783805,롯데백화점에비뉴엘월드타워점,0.00543,1.0
20230528080000,5783805,롯데백화점에비뉴엘월드타워점,0.00768,1.0
20230528090000,5783805,롯데백화점에비뉴엘월드타워점,0.02051,1.0
20230528100000,5783805,롯데백화점에비뉴엘월드타워점,0.06216,3.0
20230528110000,5783805,롯데백화점에비뉴엘월드타워점,0.16031,3.0
20230528120000,5783805,롯데백화점에비뉴엘월드타워점,0.24713,3.0
20230528130000,5783805,롯데백화점에비뉴엘월드타워점,0.33517,4.0
20230528140000,5783805,롯데백화점에비뉴엘월드타워점,0.37124,4.0
20230528150000,5783805,롯데백화점에비뉴엘월드타워점,0.39569,4.0
20230528160000,5783805,롯데백화점에비뉴엘월드타워점,0.4285,4.0
20230528170000,5783805,롯데백화점에비뉴엘월드타워점,0.39875,4.0
20230528180000,5783805,롯데백화점에비뉴엘월드타워점,0.36825,4.0
20230528190000,5783805,롯데백화점에비뉴엘월드타워점,0.30249,4.0
20230528200000,5783805,롯데백화점에비뉴엘월드타워점,0.21425,3.0
20230528210000,5783805,롯데백화점에비뉴엘월드타워점,0.11358,3.0
20230528220000,5783805,롯데백화점에비뉴엘월드타워점,0.01528,1.0
20230528230000,5783805,롯데백화점에비뉴엘월드타워점,0.00455,1.0
20230528000000,5799875,롯데월드몰,0.00521,1.0
20230528010000,5799875,롯데월드몰,0.00347,1.0
20230528020000,5799875,롯데월드몰,0.00231,1.0
20230528030000,5799875,롯데월드몰,0.00578,1.0
20230528040000,5799875,롯데월드몰,0.00174,1.0
20230528050000,5799875,롯데월드몰,0.00116,1.0
20230528060000,5799875,롯데월드몰,0.00231,1.0
20230528070000,5799875,롯데월드몰,0.00058,1.0
20230528080000,5799875,롯데월드몰,0.00058,1.0
20230528090000,5799875,롯데월드몰,0.00058,1.0
20230528100000,5799875,롯데월드몰,0.00116,1.0
20230528110000,5799875,롯데월드몰,0.00231,1.0
20230528120000,5799875,롯데월드몰,0.01041,1.0
20230528130000,5799875,롯데월드몰,0.0133,1.0
20230528140000,5799875,롯데월드몰,0.02314,1.0
20230528150000,5799875,롯데월드몰,0.02025,1.0
20230528160000,5799875,롯데월드몰,0.01562,1.0
20230528170000,5799875,롯데월드몰,0.01967,1.0
20230528180000,5799875,롯데월드몰,0.01677,1.0
20230528190000,5799875,롯데월드몰,0.00752,1.0
20230528200000,5799875,롯데월드몰,0.00289,1.0
20230528210000,5799875,롯데월드몰,0.00116,1.0
20230528220000,5799875,롯데월드몰,0.00445,1.0
20230528230000,5799875,롯데월드몰,0.00521,1.0
20230528000000,384515,올림픽공원세계평화의문,,
20230528010000,384515,올림픽공원세계평화의문,,
20230528020000,384515,올림픽공원세계평화의문,,
20230528030000,384515,올림픽공원세계평화의문,,
20230528040000,384515,올림픽공원세계평화의문,,
20230528050000,384515,올림픽공원세계평화의문,,
20230528060000,384515,올림픽공원세계평화의문,,
20230528070000,384515,올림픽공원세계평화의문,0.00633,1.0
20230528080000,384515,올림픽공원세계평화의문,0.0228,1.0
20230528090000,384515,올림픽공원세계평화의문,0.03356,2.0
20230528100000,384515,올림픽공원세계평화의문,0.05604,3.0
20230528110000,384515,올림픽공원세계평화의문,0.07915,3.0
20230528120000,384515,올림픽공원세계평화의문,0.08169,3.0
20230528130000,384515,올림픽공원세계평화의문,0.07662,3.0
20230528140000,384515,올림픽공원세계평화의문,0.08042,3.0
20230528150000,384515,올림픽공원세계평화의문,0.08232,3.0
20230528160000,384515,올림픽공원세계평화의문,0.06459,3.0
20230528170000,384515,올림픽공원세계평화의문,0.06142,3.0
20230528180000,384515,올림픽공원세계평화의문,0.04623,2.0
20230528190000,384515,올림픽공원세계평화의문,0.03799,2.0
20230528200000,384515,올림픽공원세계평화의문,0.02533,2.0
20230528210000,384515,올림픽공원세계평화의문,0.019,1.0
20230528220000,384515,올림픽공원세계평화의문,0.01013,1.0
20230528230000,384515,올림픽공원세계평화의문,0.00095,1.0
20230528000000,188633,올림픽공원,0.00333,1.0
20230528010000,188633,올림픽공원,0.00275,1.0
20230528020000,188633,올림픽공원,0.00248,1.0
20230528030000,188633,올림픽공원,0.0022,1.0
20230528040000,188633,올림픽공원,0.0021,1.0
20230528050000,188633,올림픽공원,0.00231,1.0
20230528060000,188633,올림픽공원,0.00322,1.0
20230528070000,188633,올림픽공원,0.00423,1.0
20230528080000,188633,올림픽공원,0.00597,1.0
20230528090000,188633,올림픽공원,0.00935,1.0
20230528100000,188633,올림픽공원,0.01236,1.0
20230528110000,188633,올림픽공원,0.01632,1.0
20230528120000,188633,올림픽공원,0.01954,1.0
20230528130000,188633,올림픽공원,0.02413,1.0
20230528140000,188633,올림픽공원,0.02552,2.0
20230528150000,188633,올림픽공원,0.02655,2.0
20230528160000,188633,올림픽공원,0.02509,2.0
20230528170000,188633,올림픽공원,0.02562,2.0
20230528180000,188633,올림픽공원,0.02449,1.0
20230528190000,188633,올림픽공원,0.02331,1.0
20230528200000,188633,올림픽공원,0.02001,1.0
20230528210000,188633,올림픽공원,0.01808,1.0
20230528220000,188633,올림픽공원,0.01536,1.0
20230528230000,188633,올림픽공원,0.00536,1.0
20230528000000,9273,잠실역 롯데월드,0.01236,1.0
20230528010000,9273,잠실역 롯데월드,0.01131,1.0
20230528020000,9273,잠실역 롯데월드,0.0112,1.0
20230528030000,9273,잠실역 롯데월드,0.0112,1.0
20230528040000,9273,잠실역 롯데월드,0.01115,1.0
20230528050000,9273,잠실역 롯데월드,0.01103,1.0
20230528060000,9273,잠실역 롯데월드,0.01255,1.0
20230528070000,9273,잠실역 롯데월드,0.01354,1.0
20230528080000,9273,잠실역 롯데월드,0.01625,1.0
20230528090000,9273,잠실역 롯데월드,0.02473,1.0
20230528100000,9273,잠실역 롯데월드,0.03589,2.0
20230528110000,9273,잠실역 롯데월드,0.04664,2.0
20230528120000,9273,잠실역 롯데월드,0.05746,3.0
20230528130000,9273,잠실역 롯데월드,0.06648,3.0
20230528140000,9273,잠실역 롯데월드,0.07254,3.0
20230528150000,9273,잠실역 롯데월드,0.07609,3.0
20230528160000,9273,잠실역 롯데월드,0.07481,3.0
20230528170000,9273,잠실역 롯데월드,0.06813,3.0
20230528180000,9273,잠실역 롯데월드,0.06201,3.0
20230528190000,9273,잠실역 롯데월드,0.05397,3.0
20230528200000,9273,잠실역 롯데월드,0.04628,2.0
20230528210000,9273,잠실역 롯데월드,0.03239,2.0
20230528220000,9273,잠실역 롯데월드,0.01832,1.0
20230528230000,9273,잠실역 롯데월드,0.01361,1.0
20230528000000,9270,방이동 먹자골목,0.02823,2.0
20230528010000,9270,방이동 먹자골목,0.02621,2.0
20230528020000,9270,방이동 먹자골목,0.02295,1.0
20230528030000,9270,방이동 먹자골목,0.02214,1.0
20230528040000,9270,방이동 먹자골목,0.02088,1.0
20230528050000,9270,방이동 먹자골목,0.02017,1.0
20230528060000,9270,방이동 먹자골목,0.01982,1.0
20230528070000,9270,방이동 먹자골목,0.02098,1.0
20230528080000,9270,방이동 먹자골목,0.02162,1.0
20230528090000,9270,방이동 먹자골목,0.0224,1.0
20230528100000,9270,방이동 먹자골목,0.02334,1.0
20230528110000,9270,방이동 먹자골목,0.02448,1.0
20230528120000,9270,방이동 먹자골목,0.02592,2.0
20230528130000,9270,방이동 먹자골목,0.02714,2.0
20230528140000,9270,방이동 먹자골목,0.02863,2.0
20230528150000,9270,방이동 먹자골목,0.02916,2.0
20230528160000,9270,방이동 먹자골목,0.0304,2.0
20230528170000,9270,방이동 먹자골목,0.03295,2.0
20230528180000,9270,방이동 먹자골목,0.03587,2.0
20230528190000,9270,방이동 먹자골목,0.03707,2.0
20230528200000,9270,방이동 먹자골목,0.03751,2.0
20230528210000,9270,방이동 먹자골목,0.03692,2.0
20230528220000,9270,방이동 먹자골목,0.03429,2.0
20230528230000,9270,방이동 먹자골목,0.02923,2.0
20230529000000,6967166,롯데월드어드벤쳐,0.00072,1.0
20230529010000,6967166,롯데월드어드벤쳐,0.00056,1.0
20230529020000,6967166,롯데월드어드벤쳐,0.00064,1.0
20230529030000,6967166,롯데월드어드벤쳐,0.00044,1.0
20230529040000,6967166,롯데월드어드벤쳐,0.00048,1.0
20230529050000,6967166,롯데월드어드벤쳐,0.00068,1.0
20230529060000,6967166,롯데월드어드벤쳐,0.00099,1.0
20230529070000,6967166,롯데월드어드벤쳐,0.00338,1.0
20230529080000,6967166,롯데월드어드벤쳐,0.00691,1.0
20230529090000,6967166,롯데월드어드벤쳐,0.02578,2.0
20230529100000,6967166,롯데월드어드벤쳐,0.02332,1.0
20230529110000,6967166,롯데월드어드벤쳐,0.05125,3.0
20230529120000,6967166,롯데월드어드벤쳐,0.07934,3.0
20230529130000,6967166,롯데월드어드벤쳐,0.09459,3.0
20230529140000,6967166,롯데월드어드벤쳐,0.10218,3.0
20230529150000,6967166,롯데월드어드벤쳐,0.10369,3.0
20230529160000,6967166,롯데월드어드벤쳐,0.09733,3.0
20230529170000,6967166,롯데월드어드벤쳐,0.08526,3.0
20230529180000,6967166,롯데월드어드벤쳐,0.07159,3.0
20230529190000,6967166,롯데월드어드벤쳐,0.05157,3.0
20230529200000,6967166,롯데월드어드벤쳐,0.02336,1.0
20230529210000,6967166,롯데월드어드벤쳐,0.00326,1.0
20230529220000,6967166,롯데월드어드벤쳐,0.00155,1.0
20230529230000,6967166,롯데월드어드벤쳐,0.00103,1.0
20230529000000,187961,롯데월드잠실점,0.00384,1.0
20230529010000,187961,롯데월드잠실점,0.00299,1.0
20230529020000,187961,롯데월드잠실점,0.00342,1.0
20230529030000,187961,롯데월드잠실점,0.00235,1.0
20230529040000,187961,롯데월드잠실점,0.00256,1.0
20230529050000,187961,롯데월드잠실점,0.00363,1.0
20230529060000,187961,롯데월드잠실점,0.00534,1.0
20230529070000,187961,롯데월드잠실점,0.01815,1.0
20230529080000,187961,롯데월드잠실점,0.03715,2.0
20230529090000,187961,롯데월드잠실점,0.13857,3.0
20230529100000,187961,롯데월드잠실점,0.12533,3.0
20230529110000,187961,롯데월드잠실점,0.27543,3.0
20230529120000,187961,롯데월드잠실점,0.42639,4.0
20230529130000,187961,롯데월드잠실점,0.50838,4.0
20230529140000,187961,롯데월드잠실점,0.54916,4.0
20230529150000,187961,롯데월드잠실점,0.55727,4.0
20230529160000,187961,롯데월드잠실점,0.52311,4.0
20230529170000,187961,롯데월드잠실점,0.4582,4.0
20230529180000,187961,롯데월드잠실점,0.38475,4.0
20230529190000,187961,롯데월드잠실점,0.27714,3.0
20230529200000,187961,롯데월드잠실점,0.12555,3.0
20230529210000,187961,롯데월드잠실점,0.01751,1.0
20230529220000,187961,롯데월드잠실점,0.00833,1.0
20230529230000,187961,롯데월드잠실점,0.00555,1.0
20230529000000,188485,롯데백화점잠실점,0.00072,1.0
20230529010000,188485,롯데백화점잠실점,0.00052,1.0
20230529020000,188485,롯데백화점잠실점,0.00064,1.0
20230529030000,188485,롯데백화점잠실점,0.0004,1.0
20230529040000,188485,롯데백화점잠실점,0.00048,1.0
20230529050000,188485,롯데백화점잠실점,0.00064,1.0
20230529060000,188485,롯데백화점잠실점,0.001,1.0
20230529070000,188485,롯데백화점잠실점,0.00327,1.0
20230529080000,188485,롯데백화점잠실점,0.0065,1.0
20230529090000,188485,롯데백화점잠실점,0.02323,1.0
20230529100000,188485,롯데백화점잠실점,0.02167,1.0
20230529110000,188485,롯데백화점잠실점,0.04745,2.0
20230529120000,188485,롯데백화점잠실점,0.07283,3.0
20230529130000,188485,롯데백화점잠실점,0.08668,3.0
20230529140000,188485,롯데백화점잠실점,0.09506,3.0
20230529150000,188485,롯데백화점잠실점,0.09681,3.0
20230529160000,188485,롯데백화점잠실점,0.09051,3.0
20230529170000,188485,롯데백화점잠실점,0.07941,3.0
20230529180000,188485,롯데백화점잠실점,0.0662,3.0
20230529190000,188485,롯데백화점잠실점,0.04665,2.0
20230529200000,188485,롯데백화점잠실점,0.02135,1.0
20230529210000,188485,롯데백화점잠실점,0.00311,1.0
20230529220000,188485,롯데백화점잠실점,0.00152,1.0
20230529230000,188485,롯데백화점잠실점,0.001,1.0
20230529000000,188592,롯데마트제타플렉스점,9e-05,1.0
20230529010000,188592,롯데마트제타플렉스점,0.0014,1.0
20230529020000,188592,롯데마트제타플렉스점,9e-05,1.0
20230529030000,188592,롯데마트제타플렉스점,0.00018,1.0
20230529040000,188592,롯데마트제타플렉스점,9e-05,1.0
20230529050000,188592,롯데마트제타플렉스점,0.00018,1.0
20230529060000,188592,롯데마트제타플렉스점,0.00018,1.0
20230529070000,188592,롯데마트제타플렉스점,0.00109,1.0
20230529080000,188592,롯데마트제타플렉스점,0.00219,1.0
20230529090000,188592,롯데마트제타플렉스점,0.01213,1.0
20230529100000,188592,롯데마트제타플렉스점,0.01122,1.0
20230529110000,188592,롯데마트제타플렉스점,0.02571,2.0
20230529120000,188592,롯데마트제타플렉스점,0.04504,2.0
20230529130000,188592,롯데마트제타플렉스점,0.05142,3.0
20230529140000,188592,롯데마트제타플렉스점,0.05261,3.0
20230529150000,188592,롯데마트제타플렉스점,0.05215,3.0
20230529160000,188592,롯데마트제타플렉스점,0.04924,2.0
20230529170000,188592,롯데마트제타플렉스점,0.04176,2.0
20230529180000,188592,롯데마트제타플렉스점,0.03912,2.0
20230529190000,188592,롯데마트제타플렉스점,0.02872,2.0
20230529200000,188592,롯데마트제타플렉스점,0.01213,1.0
20230529210000,188592,롯데마트제타플렉스점,0.00146,1.0
20230529220000,188592,롯데마트제타플렉스점,0.00073,1.0
20230529230000,188592,롯데마트제타플렉스점,0.00091,1.0
20230529000000,5783805,롯데백화점에비뉴엘월드타워점,0.00179,1.0
20230529010000,5783805,롯데백화점에비뉴엘월드타워점,0.00131,1.0
20230529020000,5783805,롯데백화점에비뉴엘월드타워점,0.00124,1.0
20230529030000,5783805,롯데백화점에비뉴엘월드타워점,0.00117,1.0
20230529040000,5783805,롯데백화점에비뉴엘월드타워점,0.00103,1.0
20230529050000,5783805,롯데백화점에비뉴엘월드타워점,0.0009,1.0
20230529060000,5783805,롯데백화점에비뉴엘월드타워점,0.00248,1.0
20230529070000,5783805,롯데백화점에비뉴엘월드타워점,0.00461,1.0
20230529080000,5783805,롯데백화점에비뉴엘월드타워점,0.00799,1.0
20230529090000,5783805,롯데백화점에비뉴엘월드타워점,0.01687,1.0
20230529100000,5783805,롯데백화점에비뉴엘월드타워점,0.06018,3.0
20230529110000,5783805,롯데백화점에비뉴엘월드타워점,0.14631,3.0
20230529120000,5783805,롯데백화점에비뉴엘월드타워점,0.23265,3.0
20230529130000,5783805,롯데백화점에비뉴엘월드타워점,0.29262,3.0
20230529140000,5783805,롯데백화점에비뉴엘월드타워점,0.33434,4.0
20230529150000,5783805,롯데백화점에비뉴엘월드타워점,0.33276,4.0
20230529160000,5783805,롯데백화점에비뉴엘월드타워점,0.31534,4.0
20230529170000,5783805,롯데백화점에비뉴엘월드타워점,0.27926,3.0
20230529180000,5783805,롯데백화점에비뉴엘월드타워점,0.25985,3.0
20230529190000,5783805,롯데백화점에비뉴엘월드타워점,0.22714,3.0
20230529200000,5783805,롯데백화점에비뉴엘월드타워점,0.16593,3.0
20230529210000,5783805,롯데백화점에비뉴엘월드타워점,0.09577,3.0
20230529220000,5783805,롯데백화점에비뉴엘월드타워점,0.02093,1.0
20230529230000,5783805,롯데백화점에비뉴엘월드타워점,0.00172,1.0
20230529000000,5799875,롯데월드몰,0.0063,1.0
20230529010000,5799875,롯데월드몰,0.00701,1.0
20230529020000,5799875,롯데월드몰,0.0049,1.0
20230529030000,5799875,롯데월드몰,0.0049,1.0
20230529040000,5799875,롯데월드몰,0.0042,1.0
20230529050000,5799875,롯데월드몰,0.00911,1.0
20230529060000,5799875,롯데월드몰,0.01051,1.0
20230529070000,5799875,롯데월드몰,0.0021,1.0
20230529080000,5799875,롯데월드몰,0.0014,1.0
20230529090000,5799875,롯데월드몰,0.0007,1.0
20230529100000,5799875,롯데월드몰,0.0014,1.0
20230529110000,5799875,롯데월드몰,0.0014,1.0
20230529120000,5799875,롯데월드몰,0.0042,1.0
20230529130000,5799875,롯데월드몰,0.01261,1.0
20230529140000,5799875,롯데월드몰,0.01541,1.0
20230529150000,5799875,롯데월드몰,0.02031,1.0
20230529160000,5799875,롯데월드몰,0.01541,1.0
20230529170000,5799875,롯데월드몰,0.00841,1.0
20230529180000,5799875,롯데월드몰,0.0063,1.0
20230529190000,5799875,롯데월드몰,0.0063,1.0
20230529200000,5799875,롯데월드몰,0.0063,1.0
20230529210000,5799875,롯데월드몰,0.0042,1.0
20230529220000,5799875,롯데월드몰,0.0035,1.0
20230529230000,5799875,롯데월드몰,0.01331,1.0
20230529000000,384515,올림픽공원세계평화의문,,
20230529010000,384515,올림픽공원세계평화의문,,
20230529020000,384515,올림픽공원세계평화의문,,
20230529030000,384515,올림픽공원세계평화의문,,
20230529040000,384515,올림픽공원세계평화의문,,
20230529050000,384515,올림픽공원세계평화의문,,
20230529060000,384515,올림픽공원세계평화의문,,
20230529070000,384515,올림픽공원세계평화의문,0.0226,1.0
20230529080000,384515,올림픽공원세계평화의문,0.03788,2.0
20230529090000,384515,올림픽공원세계평화의문,0.05616,3.0
20230529100000,384515,올림픽공원세계평화의문,0.09338,3.0
20230529110000,384515,올림픽공원세계평화의문,0.12462,3.0
20230529120000,384515,올림픽공원세계평화의문,0.15054,3.0
20230529130000,384515,올림픽공원세계평화의문,0.16051,3.0
20230529140000,384515,올림픽공원세계평화의문,0.17679,3.0
20230529150000,384515,올림픽공원세계평화의문,0.19241,3.0
20230529160000,384515,올림픽공원세계평화의문,0.16615,3.0
20230529170000,384515,올림픽공원세계평화의문,0.15685,3.0
20230529180000,384515,올림픽공원세계평화의문,0.13459,3.0
20230529190000,384515,올림픽공원세계평화의문,0.10634,3.0
20230529200000,384515,올림픽공원세계평화의문,0.08574,3.0
20230529210000,384515,올림픽공원세계평화의문,0.0648,3.0
20230529220000,384515,올림픽공원세계평화의문,0.02625,2.0
20230529230000,384515,올림픽공원세계평화의문,,
20230529000000,188633,올림픽공원,0.0033,1.0
20230529010000,188633,올림픽공원,0.00277,1.0
20230529020000,188633,올림픽공원,0.00249,1.0
20230529030000,188633,올림픽공원,0.00238,1.0
20230529040000,188633,올림픽공원,0.00222,1.0
20230529050000,188633,올림픽공원,0.0025,1.0
20230529060000,188633,올림픽공원,0.0038,1.0
20230529070000,188633,올림픽공원,0.00519,1.0
20230529080000,188633,올림픽공원,0.00676,1.0
20230529090000,188633,올림픽공원,0.0091,1.0
20230529100000,188633,올림픽공원,0.01199,1.0
20230529110000,188633,올림픽공원,0.01424,1.0
20230529120000,188633,올림픽공원,0.01517,1.0
20230529130000,188633,올림픽공원,0.01665,1.0
20230529140000,188633,올림픽공원,0.01768,1.0
20230529150000,188633,올림픽공원,0.01882,1.0
20230529160000,188633,올림픽공원,0.01785,1.0
20230529170000,188633,올림픽공원,0.01671,1.0
20230529180000,188633,올림픽공원,0.01435,1.0
20230529190000,188633,올림픽공원,0.01318,1.0
20230529200000,188633,올림픽공원,0.0116,1.0
20230529210000,188633,올림픽공원,0.00857,1.0
20230529220000,188633,올림픽공원,0.00579,1.0
20230529230000,188633,올림픽공원,0.00376,1.0
20230529000000,9273,잠실역 롯데월드,0.01209,1.0
20230529010000,9273,잠실역 롯데월드,0.01134,1.0
20230529020000,9273,잠실역 롯데월드,0.0115,1.0
20230529030000,9273,잠실역 롯데월드,0.01126,1.0
20230529040000,9273,잠실역 롯데월드,0.01117,1.0
20230529050000,9273,잠실역 롯데월드,0.0113,1.0
20230529060000,9273,잠실역 롯데월드,0.01258,1.0
20230529070000,9273,잠실역 롯데월드,0.01452,1.0
20230529080000,9273,잠실역 롯데월드,0.0182,1.0
20230529090000,9273,잠실역 롯데월드,0.02787,2.0
20230529100000,9273,잠실역 롯데월드,0.03777,2.0
20230529110000,9273,잠실역 롯데월드,0.0471,2.0
20230529120000,9273,잠실역 롯데월드,0.05417,3.0
20230529130000,9273,잠실역 롯데월드,0.0598,3.0
20230529140000,9273,잠실역 롯데월드,0.06422,3.0
20230529150000,9273,잠실역 롯데월드,0.06597,3.0
20230529160000,9273,잠실역 롯데월드,0.0634,3.0
20230529170000,9273,잠실역 롯데월드,0.05819,3.0
20230529180000,9273,잠실역 롯데월드,0.05154,3.0
20230529190000,9273,잠실역 롯데월드,0.04522,2.0
20230529200000,9273,잠실역 롯데월드,0.03717,2.0
20230529210000,9273,잠실역 롯데월드,0.0267,2.0
20230529220000,9273,잠실역 롯데월드,0.01776,1.0
20230529230000,9273,잠실역 롯데월드,0.01391,1.0
20230529000000,9270,방이동 먹자골목,0.02616,2.0
20230529010000,9270,방이동 먹자골목,0.02412,1.0
20230529020000,9270,방이동 먹자골목,0.02159,1.0
20230529030000,9270,방이동 먹자골목,0.02074,1.0
20230529040000,9270,방이동 먹자골목,0.01983,1.0
20230529050000,9270,방이동 먹자골목,0.0204,1.0
20230529060000,9270,방이동 먹자골목,0.02144,1.0
20230529070000,9270,방이동 먹자골목,0.02233,1.0
20230529080000,9270,방이동 먹자골목,0.02327,1.0
20230529090000,9270,방이동 먹자골목,0.02484,1.0
20230529100000,9270,방이동 먹자골목,0.02569,2.0
20230529110000,9270,방이동 먹자골목,0.02744,2.0
20230529120000,9270,방이동 먹자골목,0.02904,2.0
20230529130000,9270,방이동 먹자골목,0.02947,2.0
20230529140000,9270,방이동 먹자골목,0.02963,2.0
20230529150000,9270,방이동 먹자골목,0.0299,2.0
20230529160000,9270,방이동 먹자골목,0.03154,2.0
20230529170000,9270,방이동 먹자골목,0.03351,2.0
20230529180000,9270,방이동 먹자골목,0.03627,2.0
20230529190000,9270,방이동 먹자골목,0.03716,2.0
20230529200000,9270,방이동 먹자골목,0.03648,2.0
20230529210000,9270,방이동 먹자골목,0.03436,2.0
20230529220000,9270,방이동 먹자골목,0.03132,2.0
20230529230000,9270,방이동 먹자골목,0.02635,2.0
20230530000000,6967166,롯데월드어드벤쳐,,
20230530010000,6967166,롯데월드어드벤쳐,,
20230530020000,6967166,롯데월드어드벤쳐,,
20230530030000,6967166,롯데월드어드벤쳐,,
20230530040000,6967166,롯데월드어드벤쳐,,
20230530050000,6967166,롯데월드어드벤쳐,,
20230530060000,6967166,롯데월드어드벤쳐,,
20230530070000,6967166,롯데월드어드벤쳐,0.00204,1.0
20230530080000,6967166,롯데월드어드벤쳐,0.00612,1.0
20230530090000,6967166,롯데월드어드벤쳐,0.00272,1.0
20230530100000,6967166,롯데월드어드벤쳐,0.00748,1.0
20230530110000,6967166,롯데월드어드벤쳐,0.01497,1.0
20230530120000,6967166,롯데월드어드벤쳐,0.01225,1.0
20230530130000,6967166,롯데월드어드벤쳐,0.01157,1.0
20230530140000,6967166,롯데월드어드벤쳐,0.01565,1.0
20230530150000,6967166,롯데월드어드벤쳐,0.00099,1.0
20230530160000,6967166,롯데월드어드벤쳐,0.0522,3.0
20230530170000,6967166,롯데월드어드벤쳐,0.04712,2.0
20230530180000,6967166,롯데월드어드벤쳐,0.04728,2.0
20230530190000,6967166,롯데월드어드벤쳐,0.03631,2.0
20230530200000,6967166,롯데월드어드벤쳐,0.00918,1.0
20230530210000,6967166,롯데월드어드벤쳐,0.00342,1.0
20230530220000,6967166,롯데월드어드벤쳐,0.00266,1.0
20230530230000,6967166,롯데월드어드벤쳐,0.00123,1.0
20230530000000,187961,롯데월드잠실점,0.00233,1.0
20230530010000,187961,롯데월드잠실점,0.00226,1.0
20230530020000,187961,롯데월드잠실점,0.0012,1.0
20230530030000,187961,롯데월드잠실점,0.00098,1.0
20230530040000,187961,롯데월드잠실점,0.0009,1.0
20230530050000,187961,롯데월드잠실점,0.00128,1.0
20230530060000,187961,롯데월드잠실점,0.00316,1.0
20230530070000,187961,롯데월드잠실점,0.0097,1.0
20230530080000,187961,롯데월드잠실점,0.01128,1.0
20230530090000,187961,롯데월드잠실점,0.02678,2.0
20230530100000,187961,롯데월드잠실점,0.0929,3.0
20230530110000,187961,롯데월드잠실점,0.12525,3.0
20230530120000,187961,롯데월드잠실점,0.15233,3.0
20230530130000,187961,롯데월드잠실점,0.15715,3.0
20230530140000,187961,롯데월드잠실점,0.16903,3.0
20230530150000,187961,롯데월드잠실점,0.12653,3.0
20230530160000,187961,롯데월드잠실점,0.13225,3.0
20230530170000,187961,롯데월드잠실점,0.1175,3.0
20230530180000,187961,롯데월드잠실점,0.31562,4.0
20230530190000,187961,롯데월드잠실점,0.29332,3.0
20230530200000,187961,롯데월드잠실점,0.22816,3.0
20230530210000,187961,롯데월드잠실점,0.10001,3.0
20230530220000,187961,롯데월드잠실점,0.05823,3.0
20230530230000,187961,롯데월드잠실점,0.00952,1.0
20230530000000,188485,롯데백화점잠실점,0.00083,1.0
20230530010000,188485,롯데백화점잠실점,0.00065,1.0
20230530020000,188485,롯데백화점잠실점,0.00057,1.0
20230530030000,188485,롯데백화점잠실점,0.00035,1.0
20230530040000,188485,롯데백화점잠실점,0.00031,1.0
20230530050000,188485,롯데백화점잠실점,0.00049,1.0
20230530060000,188485,롯데백화점잠실점,0.00089,1.0
20230530070000,188485,롯데백화점잠실점,0.00297,1.0
20230530080000,188485,롯데백화점잠실점,0.00545,1.0
20230530090000,188485,롯데백화점잠실점,0.01439,1.0
20230530100000,188485,롯데백화점잠실점,0.01302,1.0
20230530110000,188485,롯데백화점잠실점,0.02573,2.0
20230530120000,188485,롯데백화점잠실점,0.0388,2.0
20230530130000,188485,롯데백화점잠실점,0.03486,2.0
20230530140000,188485,롯데백화점잠실점,0.03136,2.0
20230530150000,188485,롯데백화점잠실점,0.03202,2.0
20230530160000,188485,롯데백화점잠실점,0.02892,2.0
20230530170000,188485,롯데백화점잠실점,0.02777,2.0
20230530180000,188485,롯데백화점잠실점,0.03047,2.0
20230530190000,188485,롯데백화점잠실점,0.03039,2.0
20230530200000,188485,롯데백화점잠실점,0.01291,1.0
20230530210000,188485,롯데백화점잠실점,0.00521,1.0
20230530220000,188485,롯데백화점잠실점,0.00517,1.0
20230530230000,188485,롯데백화점잠실점,0.00088,1.0
20230530000000,188592,롯데마트제타플렉스점,0.01026,1.0
20230530010000,188592,롯데마트제타플렉스점,0.00513,1.0
20230530020000,188592,롯데마트제타플렉스점,0.00367,1.0
20230530030000,188592,롯데마트제타플렉스점,0.00293,1.0
